"id","sex","gpa","Alcoholuse","alcatt","dadjob","momjob","dadclose","momclose","larceny","vandalism"
2466,2,3,4,2,1,2,3,1,2,2
2467,1,2,4,3,1,2,3,3,3,3
2468,2,2,5,3,1,2,1,2,2,2
2469,2,3,3,2,1,2,1,3,3,3
2470,2,3,4,3,1,1,2,3,2,2
2471,1,3,4,3,1,2,2,3,2,2
2472,2,1,4,3,1,2,3,2,2,2
2473,2,3,4,2,1,2,1,2,2,2
2474,2,3,5,3,1,1,2,1,2,1
2475,2,3,2,1,1,2,2,3,3,3
2476,2,2,3,2,1,2,4,2,3,3
2477,2,2,3,2,1,2,3,3,3,3
2478,2,3,4,3,1,2,3,3,3,3
2479,1,1,2,1,1,2,2,4,3,4
2480,2,3,5,3,1,2,2,1,1,2
2481,2,2,5,4,1,2,2,2,2,2
2482,2,3,4,3,2,2,3,3,2,3
2483,2,2,3,2,1,2,2,4,3,3
2484,1,1,3,2,1,1,1,3,3,3
2485,2,2,6,4,1,2,1,2,1,1
2486,1,3,3,3,1,2,4,3,3,3
2487,2,2,5,3,1,2,3,1,2,2
2488,1,2,2,2,1,2,4,3,3,4
2489,2,3,3,2,1,2,4,1,2,2
2490,2,3,3,3,1,1,3,4,3,3
2491,1,2,4,2,1,2,2,2,2,2
2492,1,3,5,3,1,2,1,1,2,1
2493,2,1,3,2,1,2,4,3,3,3
2494,1,2,3,2,1,2,4,1,2,3
2495,2,3,4,3,1,1,3,3,3,2
2496,2,2,4,3,1,2,3,2,2,2
2497,2,4,4,3,1,2,2,3,2,2
2498,1,4,3,2,1,2,2,4,3,3
2499,1,3,2,2,1,1,3,4,3,4
2500,1,2,5,4,1,2,2,2,2,2
2501,2,3,3,2,1,1,2,3,2,3
2502,2,3,5,3,1,2,2,1,1,1
2503,2,3,2,1,1,2,4,2,3,3
2504,1,2,3,2,1,2,2,4,3,3
2505,2,2,2,1,1,2,2,4,3,4
2506,1,2,6,4,1,2,3,1,1,1
2507,2,1,3,2,1,2,3,2,3,3
2508,1,2,3,2,1,2,3,2,2,3
2509,2,2,2,1,1,1,3,3,3,3
2510,2,2,4,2,1,2,2,2,2,2
2511,1,3,3,2,2,2,3,3,3,3
2512,1,3,5,4,1,2,2,2,2,2
2513,2,2,4,2,1,2,1,2,2,2
2514,1,3,3,2,1,1,2,3,3,3
2515,2,2,2,1,1,1,3,2,3,3
2516,2,3,3,3,1,2,4,4,3,4
2517,1,2,4,2,1,2,1,2,2,2
2518,2,2,4,3,1,2,3,3,2,3
2519,2,3,4,2,1,2,1,2,2,2
2520,1,2,5,4,1,1,4,2,2,2
2521,1,4,3,3,1,2,4,3,3,3
2522,1,3,3,3,1,2,4,4,3,3
2523,2,1,3,2,1,1,2,3,3,3
2524,2,3,5,3,1,2,2,2,2,2
2525,2,3,3,1,1,2,1,3,3,3
2526,1,3,4,3,2,1,2,3,2,2
2527,1,3,4,3,2,1,4,2,2,2
2528,1,2,4,3,1,1,2,4,3,3
2529,2,2,4,2,1,1,3,2,2,2
2530,2,3,3,2,1,2,2,3,3,3
2531,2,3,6,4,1,1,2,1,1,1
2532,2,3,4,3,1,2,3,3,3,3
2533,1,1,5,3,1,1,3,1,2,1
2534,2,3,3,1,1,1,3,2,3,2
2535,1,4,4,3,1,1,2,4,3,3
2536,1,3,4,3,1,2,4,2,2,2
2537,1,3,5,4,1,2,2,3,2,2
2538,2,3,2,2,1,2,3,4,4,4
2539,2,3,5,3,2,2,2,1,1,1
2540,2,2,2,1,1,1,4,3,3,4
2541,1,3,4,3,1,2,3,2,2,2
2542,1,1,5,3,1,2,2,2,2,2
2543,2,2,4,2,1,1,1,2,2,2
2544,2,2,3,2,1,2,3,2,3,3
2545,2,2,3,2,1,1,2,3,3,3
2546,1,3,3,3,1,2,4,3,3,3
2547,2,3,3,2,1,2,3,3,3,3
2548,1,2,3,2,2,2,3,2,3,3
2549,2,1,4,2,2,2,1,2,2,2
2550,1,3,5,4,1,2,2,2,2,2
2551,2,2,4,3,1,1,2,3,2,2
2552,2,1,4,3,1,1,3,3,2,2
2553,2,2,4,3,1,2,3,2,2,2
2554,2,3,4,2,1,2,2,2,2,2
2555,1,2,4,2,1,2,2,1,2,2
2556,1,2,2,1,1,1,2,3,3,3
2557,2,2,5,4,1,2,2,3,2,2
2558,1,1,3,2,1,2,3,3,3,3
2559,1,2,5,3,1,2,2,2,2,2
2560,1,1,5,4,1,2,3,2,2,2
2561,1,3,4,3,1,1,3,2,2,2
2562,2,2,4,3,1,2,2,3,2,3
2563,1,3,4,3,1,2,3,3,2,3
2564,2,4,5,4,1,1,3,3,2,2
2565,1,4,3,2,2,2,2,3,3,3
2566,2,4,3,1,2,2,2,2,2,3
2567,2,3,3,2,1,2,3,3,3,3
2568,2,3,5,3,1,2,2,2,2,2
2569,2,2,4,3,1,1,2,3,2,2
2570,1,2,5,4,2,2,3,2,2,2
2571,2,3,4,3,2,1,3,2,2,2
2572,1,1,4,3,1,1,3,3,3,3
2573,1,4,5,3,1,1,3,1,1,1
2574,1,2,5,4,1,2,4,2,2,2
2575,2,2,5,3,1,2,2,2,2,2
2576,2,3,4,3,1,2,3,2,2,2
2577,2,2,2,1,1,2,3,2,3,3
2578,2,2,2,1,2,2,2,3,3,3
2579,2,2,2,1,1,1,4,2,3,3
2580,2,2,3,2,1,1,4,1,2,2
2581,2,3,5,3,1,2,2,2,2,2
2582,1,2,6,4,1,2,1,2,1,1
2583,2,3,4,3,1,2,3,3,2,3
2584,2,3,2,1,1,1,2,4,3,3
2585,1,1,5,3,1,2,2,2,2,2
2586,1,4,5,3,1,1,2,2,2,1
2587,2,1,3,2,1,2,2,3,3,3
2588,2,3,2,2,1,2,4,3,3,4
2589,2,3,4,3,1,2,4,1,2,2
2590,2,2,5,4,1,2,2,3,2,2
2591,1,1,4,3,1,2,2,3,2,3
2592,1,3,2,1,1,1,3,3,3,3
2593,2,4,4,3,1,1,1,3,2,2
2594,2,3,2,1,1,2,3,3,3,3
2595,1,2,3,2,1,2,3,2,3,3
2596,2,1,4,2,1,2,2,2,2,2
2597,2,3,4,2,1,2,2,1,2,2
2598,1,3,3,2,1,2,3,3,3,3
2599,2,2,3,2,1,2,2,3,3,3
2600,2,3,4,3,1,1,4,2,2,2
2601,2,4,3,2,2,2,2,2,2,3
2602,2,2,5,4,1,2,4,2,2,2
2603,2,2,4,3,1,2,1,3,2,2
2604,2,2,5,3,1,1,2,1,1,1
2605,2,3,4,4,1,1,4,3,3,3
2606,2,2,3,2,1,2,2,3,3,3
2607,2,2,5,4,1,2,1,4,2,2
2608,2,4,3,2,1,2,2,4,3,3
2609,1,2,4,3,1,2,3,2,2,2
2610,1,2,3,2,2,2,3,3,3,3
2611,2,2,2,1,1,2,4,2,3,3
2612,2,2,4,3,1,2,3,2,2,2
2613,2,4,2,1,1,1,3,3,3,3
2614,1,2,4,2,1,2,2,2,2,2
2615,1,1,3,2,1,2,4,3,3,3
2616,1,3,2,2,1,2,3,4,3,4
2617,2,3,3,2,1,2,2,4,3,3
2618,2,3,5,4,2,1,3,3,2,2
2619,2,3,5,4,1,2,3,3,2,2
2620,2,2,4,3,1,2,1,3,2,3
2621,2,4,2,2,1,2,2,4,3,3
2622,2,3,5,3,1,1,1,2,2,2
2623,2,3,3,2,1,1,3,2,2,2
2624,2,3,4,2,1,2,1,2,2,2
2625,1,3,4,3,1,2,2,2,2,2
2626,1,2,4,3,1,1,4,2,2,2
2627,2,2,3,2,1,2,2,3,3,3
2628,1,3,3,3,1,2,4,3,3,3
2629,2,2,4,2,1,1,1,3,2,2
2630,1,3,4,3,1,2,3,3,3,2
2631,1,3,4,2,1,2,2,2,2,2
2632,1,1,3,2,1,2,2,3,3,3
2633,1,3,3,2,2,2,3,3,3,3
2634,1,4,4,3,1,2,3,2,2,2
2635,1,3,3,2,1,2,3,3,3,3
2636,1,3,4,2,1,2,3,1,2,2
2637,2,2,2,1,1,2,2,3,3,3
2638,1,3,5,3,1,2,2,2,2,2
2639,2,2,3,2,1,2,3,2,3,3
2640,1,4,5,4,1,2,3,2,2,2
2641,1,3,3,2,1,2,3,3,3,3
2642,2,4,3,2,1,2,3,2,2,3
2643,2,3,4,2,1,1,2,2,2,2
2644,1,2,5,4,1,1,4,2,2,2
2645,1,2,4,3,1,2,3,3,3,3
2646,2,3,4,3,1,2,3,3,3,3
2647,2,1,5,4,1,2,3,2,2,2
2648,2,2,5,3,1,2,2,2,2,2
2649,2,2,3,2,1,2,3,2,3,3
2650,2,2,5,3,1,1,2,2,2,2
2651,2,2,3,2,1,2,2,3,3,3
2652,1,2,4,2,2,2,1,1,2,2
2653,2,1,6,4,1,2,2,2,1,2
2654,1,4,4,3,1,2,3,2,2,2
2655,1,3,4,2,1,2,3,1,2,2
2656,1,2,4,3,1,1,3,2,2,2
2657,2,2,4,3,1,2,3,3,3,3
2658,2,2,4,2,2,1,2,2,2,2
2659,2,3,5,4,2,2,2,3,2,2
2660,1,2,3,2,1,1,3,2,2,2
2661,2,4,5,3,2,1,1,3,2,2
2662,1,1,3,2,1,2,4,2,3,3
2663,2,3,5,4,2,1,3,2,2,2
2664,1,4,3,2,1,2,1,3,3,3
2665,2,2,3,2,1,1,2,3,3,3
2666,1,4,4,2,1,2,3,1,2,2
2667,1,2,3,2,1,2,2,3,3,3
2668,1,2,3,2,1,2,4,3,3,3
2669,2,3,4,3,1,1,2,3,2,2
2670,1,3,2,1,2,2,3,2,3,3
2671,2,2,3,2,1,2,1,3,3,3
2672,2,3,4,3,1,1,2,2,2,2
2673,2,2,3,1,1,2,1,2,2,2
2674,2,3,3,2,1,2,4,3,3,3
2675,2,4,2,1,1,2,2,3,3,3
2676,1,4,3,1,1,2,4,1,2,2
2677,2,3,6,4,1,1,2,1,1,1
2678,2,2,4,2,1,2,2,2,2,2
2679,2,3,5,4,1,2,2,3,2,2
2680,1,2,3,2,1,2,2,4,3,3
2681,2,2,2,1,1,2,2,3,3,3
2682,2,4,2,1,1,2,2,4,3,4
2683,2,3,4,3,1,2,3,3,2,3
2684,2,2,4,2,1,2,1,1,2,2
2685,1,2,4,4,2,2,4,3,2,3
2686,2,2,6,4,1,2,1,2,1,1
2687,1,2,4,2,1,1,2,2,2,2
2688,2,2,3,2,1,2,3,3,3,3
2689,1,1,3,3,1,1,3,4,3,3
2690,2,4,4,2,1,2,1,2,2,2
2691,2,1,3,2,1,1,2,3,3,3
2692,2,2,4,3,1,2,3,2,2,2
2693,2,4,5,3,1,1,3,1,1,1
2694,1,1,4,3,1,1,2,3,2,2
2695,1,1,4,2,1,1,2,2,2,2
2696,2,1,5,4,1,1,4,2,2,2
2697,2,3,5,4,1,1,3,2,2,2
2698,2,3,4,2,1,2,2,2,2,2
2699,2,1,3,2,1,2,3,2,3,3
2700,1,2,4,3,2,2,3,3,3,3
2701,2,2,4,2,1,1,2,2,2,2
2702,2,4,2,1,1,2,3,2,3,3
2703,2,3,3,3,1,2,4,4,3,4
2704,1,3,3,2,1,1,3,2,3,3
2705,2,3,4,3,1,2,3,2,2,2
2706,1,3,2,1,1,2,2,3,3,3
2707,2,1,4,2,1,2,1,1,2,2
2708,2,2,5,3,1,1,2,2,2,2
2709,2,2,2,1,1,2,2,4,3,4
2710,1,1,3,3,2,1,4,3,3,3
2711,2,3,4,2,2,1,2,2,2,2
2712,1,1,4,2,1,2,4,1,2,2
2713,2,3,2,2,1,2,4,3,3,3
2714,1,2,6,4,1,2,1,2,2,1
2715,1,1,2,2,1,2,4,3,3,4
2716,1,1,4,2,1,1,2,2,2,2
2717,2,3,3,2,1,2,2,3,3,3
2718,2,1,4,3,1,2,3,2,2,2
2719,2,2,3,2,1,1,2,3,3,3
2720,2,3,3,1,1,2,3,1,2,2
2721,1,1,6,4,1,2,2,2,2,1
2722,2,2,3,3,1,2,3,4,3,3
2723,2,3,5,4,1,1,2,4,2,2
2724,2,2,3,2,1,2,2,3,3,3
2725,2,1,3,2,2,1,2,3,3,3
2726,2,1,3,2,1,2,3,2,3,3
2727,2,3,3,2,1,2,2,4,3,3
2728,2,3,3,2,1,2,3,3,3,3
2729,1,4,3,2,1,2,3,2,2,3
2730,2,4,5,3,1,2,1,2,2,1
2731,2,2,6,4,2,2,1,2,2,1
2732,1,3,2,1,1,2,3,3,3,3
2733,2,3,5,4,1,2,3,2,2,2
2734,2,2,3,1,1,2,2,2,2,2
2735,1,2,4,3,1,1,2,3,2,2
2736,2,2,3,2,1,2,2,4,3,3
2737,1,2,2,1,1,1,2,4,3,4
2738,2,4,3,2,1,2,1,4,3,3
2739,2,2,3,2,1,2,3,3,3,3
2740,1,3,3,2,1,2,4,3,3,3
2741,1,3,5,4,1,1,3,2,2,2
2742,1,3,3,2,2,2,3,2,2,3
2743,2,2,3,2,1,2,3,3,3,3
2744,1,2,2,1,1,1,2,3,3,3
2745,2,3,3,2,1,2,3,2,3,3
2746,2,4,2,1,1,2,3,3,3,3
2747,2,2,6,4,1,2,2,1,1,1
2748,2,2,4,2,1,2,2,1,2,2
2749,1,3,2,2,2,2,3,4,3,4
2750,2,4,3,2,1,2,3,3,3,3
2751,1,2,4,3,1,2,4,2,2,2
2752,2,3,4,2,1,2,2,1,2,2
2753,2,2,3,1,1,1,3,2,3,2
2754,1,4,4,3,1,2,4,1,2,2
2755,1,3,5,4,1,1,4,1,2,1
2756,2,4,4,2,1,2,2,2,2,2
2757,2,3,5,3,1,2,2,2,2,2
2758,2,4,2,1,1,2,2,3,3,3
2759,1,2,4,2,2,2,2,2,2,2
2760,2,3,2,1,1,2,3,2,3,3
2761,1,1,2,1,1,1,3,3,3,3
2762,2,3,4,3,1,2,3,2,2,2
2763,2,3,3,2,1,2,3,3,3,3
2764,2,3,5,3,1,1,2,2,2,1
2765,2,3,3,1,1,1,2,2,2,2
2766,1,3,5,4,1,1,3,1,2,1
2767,1,4,3,3,1,2,4,4,3,4
2768,2,3,4,2,1,2,2,1,2,2
2769,2,4,4,4,1,2,4,3,3,3
2770,1,3,5,3,1,2,1,2,2,2
2771,2,1,4,3,2,2,3,2,2,2
2772,2,2,3,2,1,2,3,3,3,3
2773,1,2,4,3,1,1,3,2,2,2
2774,1,3,4,3,1,1,3,3,2,2
2775,2,2,3,2,1,2,3,3,3,3
2776,2,2,6,4,1,1,1,1,1,1
2777,1,3,4,3,1,2,2,3,2,2
2778,2,3,2,1,1,1,3,3,3,3
2779,2,2,3,2,1,1,2,3,3,3
2780,2,3,4,2,1,2,2,1,2,2
2781,2,2,4,3,1,1,3,3,2,3
2782,2,4,3,2,1,2,3,2,3,3
2783,1,4,5,3,1,2,2,1,1,1
2784,2,2,5,3,1,1,2,2,2,1
2785,2,3,1,1,1,2,4,3,3,4
2786,2,4,3,2,1,2,3,2,3,3
2787,2,2,2,1,1,2,4,1,3,3
2788,2,3,4,2,1,2,2,1,2,2
2789,2,4,4,3,1,1,4,3,3,2
2790,1,2,5,3,1,1,3,1,1,1
2791,2,3,2,2,2,2,4,4,3,4
2792,2,3,6,4,1,1,2,2,1,1
2793,1,2,4,3,1,2,3,2,2,2
2794,2,2,3,2,1,1,2,3,3,3
2795,1,2,5,3,1,2,2,2,2,2
2796,2,4,4,3,2,2,1,3,2,3
2797,1,4,4,2,2,1,2,2,2,2
2798,2,2,4,3,1,2,3,2,2,2
2799,2,3,5,3,1,2,3,1,2,1
2800,2,2,4,2,1,2,1,1,2,2
2801,1,4,5,3,1,1,3,1,1,1
2802,2,2,4,3,1,1,3,3,3,2
2803,1,4,4,2,1,2,1,2,2,2
2804,2,3,4,3,1,2,3,2,2,2
2805,2,2,5,4,1,2,3,2,2,2
2806,2,2,6,4,1,1,3,1,1,1
2807,2,3,4,3,1,1,3,3,3,2
2808,1,3,3,2,1,2,4,2,2,3
2809,2,3,5,3,1,2,1,2,2,1
2810,2,3,2,2,2,2,2,4,3,4
2811,2,3,3,2,1,2,2,3,3,3
2812,2,4,2,1,1,1,4,3,3,4
2813,2,2,5,4,1,2,3,3,2,2
2814,2,2,5,4,1,2,2,2,2,2
2815,2,3,3,2,1,2,3,3,3,3
2816,2,3,5,3,2,2,2,1,2,1
2817,2,1,5,4,1,1,3,3,2,2
2818,2,4,5,3,1,2,3,1,2,1
2819,2,3,4,3,1,2,2,2,2,2
2820,2,4,5,4,1,2,2,3,2,2
2821,2,2,3,3,1,2,4,3,3,3
2822,2,4,5,3,1,1,3,1,1,1
2823,1,1,3,1,1,2,3,1,2,2
2824,1,2,4,3,1,2,2,3,2,2
2825,2,3,2,1,1,2,3,2,3,3
2826,1,2,4,3,1,2,4,2,2,3
2827,2,3,5,4,2,2,2,2,2,2
2828,2,2,4,3,1,2,1,4,3,3
2829,2,2,4,2,1,1,2,2,2,2
2830,1,4,5,3,2,2,2,2,2,2
2831,2,3,4,2,1,2,1,2,2,2
2832,2,4,4,3,1,1,4,3,2,3
2833,2,3,4,3,1,2,1,3,2,2
2834,2,4,2,1,1,2,4,2,3,3
2835,2,4,3,2,2,2,2,3,3,3
2836,2,2,4,3,1,2,2,2,2,2
2837,2,2,3,2,1,1,2,3,3,3
2838,2,1,2,1,1,2,3,3,3,4
2839,2,2,3,2,1,2,2,3,3,3
2840,1,4,4,2,1,1,1,2,2,2
2841,1,2,5,4,1,2,3,2,2,2
2842,2,2,5,4,1,2,3,3,2,2
2843,2,2,3,2,1,2,3,3,3,3
2844,2,1,3,2,1,2,3,3,3,3
2845,2,1,2,1,1,2,2,3,3,3
2846,2,2,4,2,2,2,2,2,2,2
2847,2,1,2,1,1,2,4,2,3,3
2848,1,4,3,2,1,1,3,2,2,2
2849,1,3,2,1,1,2,3,3,3,3
2850,1,4,3,2,1,2,2,3,3,3
2851,1,3,3,2,1,1,4,2,3,2
2852,2,3,3,2,1,2,3,2,3,3
2853,2,3,3,2,1,2,3,3,3,3
2854,1,3,4,2,1,1,1,2,2,2
2855,2,3,4,3,1,1,3,3,3,2
2856,2,1,4,3,2,2,4,1,2,2
2857,1,3,3,2,1,2,2,4,3,3
2858,2,3,5,3,2,2,1,1,1,1
2859,2,3,3,2,1,2,3,2,3,3
2860,1,1,5,4,1,2,3,3,2,2
2861,2,3,3,2,2,1,2,4,3,3
2862,2,3,6,4,1,2,1,2,1,1
2863,2,3,3,2,1,2,3,2,2,3
2864,1,2,3,2,1,2,3,4,3,3
2865,2,3,3,2,1,2,3,3,3,3
2866,2,2,4,3,1,2,4,2,2,2
2867,2,3,2,1,1,2,4,3,3,4
2868,2,1,4,2,1,1,3,1,2,2
2869,1,2,5,3,1,2,1,1,1,1
2870,1,1,3,2,2,1,3,3,3,3
2871,1,3,3,2,1,2,4,2,3,3
2872,1,3,3,3,1,1,2,4,3,3
2873,2,4,3,2,1,2,4,2,3,3
2874,2,2,3,2,2,2,4,2,2,3
2875,2,2,5,4,1,2,2,3,2,2
2876,2,1,3,2,1,2,2,3,3,3
2877,1,2,2,1,1,2,4,2,3,3
2878,1,2,3,2,2,2,1,3,3,3
2879,2,2,3,2,1,2,2,3,3,3
2880,2,3,3,2,1,2,3,3,3,3
2881,2,3,4,3,1,2,3,3,2,3
2882,2,2,2,1,1,1,4,3,3,3
2883,2,4,4,3,2,1,4,1,2,2
2884,1,2,4,2,1,2,3,1,2,2
2885,2,3,4,3,1,2,1,3,2,2
2886,1,1,3,3,1,2,4,4,3,4
2887,1,4,3,2,1,1,3,3,3,3
2888,2,4,4,3,1,2,3,2,2,2
2889,1,3,4,4,1,2,2,4,3,3
2890,2,2,5,3,1,2,2,2,2,2
2891,1,2,4,4,2,2,4,3,3,3
2892,2,2,2,2,1,2,4,4,3,4
2893,2,1,4,3,1,2,2,2,2,2
2894,1,3,2,2,1,2,4,4,3,4
2895,2,4,5,4,1,2,2,3,2,2
2896,2,3,1,1,1,2,3,4,4,4
2897,1,2,4,3,1,2,2,2,2,2
2898,1,3,3,2,2,2,3,2,3,3
2899,2,1,5,3,1,2,1,1,1,1
2900,2,3,3,2,1,2,2,3,3,3
2901,2,2,2,1,1,2,3,3,3,3
2902,2,4,3,1,1,2,2,2,3,3
2903,1,1,4,2,1,2,3,2,2,2
2904,1,2,5,3,1,2,3,1,1,1
2905,1,3,4,2,1,1,1,2,2,2
2906,2,3,3,2,1,2,2,3,3,3
2907,2,3,4,2,1,2,3,1,2,2
2908,2,3,4,3,1,1,4,1,2,2
2909,1,2,1,1,1,2,4,3,4,4
2910,2,3,3,2,1,2,3,2,2,3
2911,2,3,6,4,1,2,2,2,1,1
2912,2,4,5,3,1,2,3,1,2,1
2913,2,3,4,3,1,2,3,3,3,3
2914,2,3,4,3,1,2,2,3,2,2
2915,1,3,4,3,1,2,2,3,2,2
2916,2,1,3,1,1,1,3,2,2,3
2917,1,4,6,4,2,2,1,2,2,1
2918,1,1,3,2,1,2,4,2,3,3
2919,2,3,3,2,1,1,3,3,3,3
2920,2,2,3,1,1,2,1,2,2,2
2921,1,2,5,4,1,1,2,3,2,2
2922,2,3,3,3,2,1,3,4,3,3
2923,2,3,2,1,2,2,4,2,3,3
2924,1,2,4,2,1,2,2,1,2,2
2925,2,3,3,2,1,2,3,2,2,3
2926,2,2,5,4,1,2,2,3,2,2
2927,1,2,2,2,1,2,4,4,4,4
2928,2,2,5,3,1,2,1,1,1,1
2929,1,3,4,3,2,2,1,3,2,2
2930,2,2,3,2,1,1,3,2,2,2
2931,2,2,2,1,1,2,4,3,3,3
2932,1,3,4,3,1,1,3,2,2,2
2933,1,2,3,2,1,2,3,3,3,3
2934,1,2,5,4,1,2,2,2,2,2
2935,1,3,5,2,1,1,1,1,1,1
2936,2,2,4,2,1,1,1,2,2,2
2937,2,3,3,2,1,2,2,2,2,2
2938,1,3,3,2,1,1,2,3,3,3
2939,2,2,3,2,1,2,2,3,3,3
2940,2,4,5,4,1,2,2,2,2,2
2941,1,3,4,3,1,2,4,2,2,2
2942,2,2,4,3,1,1,4,1,2,2
2943,1,4,5,3,1,2,2,2,2,2
2944,2,3,3,3,2,2,4,4,3,4
2945,2,4,3,2,2,2,4,2,3,3
2946,1,3,3,2,1,1,4,2,2,3
2947,1,3,4,2,1,1,2,2,2,2
2948,1,2,4,2,1,1,2,1,2,2
2949,1,2,3,2,1,2,4,2,3,3
2950,1,4,4,3,1,2,2,3,2,3
2951,2,3,2,2,2,2,2,4,3,4
2952,2,3,4,3,1,2,2,3,3,3
2953,2,2,5,3,1,2,2,2,2,2
2954,1,3,4,2,1,2,2,2,2,2
2955,1,2,5,4,1,2,3,2,2,2
2956,2,1,4,3,1,1,4,3,3,3
2957,2,2,4,4,1,2,4,4,3,3
2958,2,4,3,2,1,2,2,3,3,3
2959,2,1,6,4,1,2,3,1,1,1
2960,2,2,3,2,1,1,3,3,3,3
2961,2,3,4,3,1,1,3,3,3,2
2962,1,2,3,3,1,2,3,4,3,3
2963,1,3,3,2,1,1,2,3,2,3
2964,1,4,3,2,1,2,3,3,3,3
2965,1,4,5,4,1,2,2,3,2,2
2966,1,4,3,2,1,2,3,2,2,2
2967,2,1,4,2,1,2,2,2,2,2
2968,1,1,4,3,1,2,2,3,2,3
2969,1,1,5,4,1,2,1,3,2,2
2970,1,2,3,1,1,2,1,2,2,2
2971,1,4,4,3,1,2,2,2,2,2
2972,2,4,3,2,1,2,4,3,3,3
2973,2,3,4,2,1,2,4,1,2,2
2974,2,4,4,3,1,2,2,3,2,2
2975,2,2,4,2,1,2,3,1,2,2
2976,2,2,5,4,1,2,4,2,2,2
2977,2,2,3,2,1,1,2,2,2,2
2978,2,2,2,1,1,1,3,2,3,3
2979,2,3,4,3,1,2,3,2,2,2
2980,1,1,3,2,1,2,4,3,3,3
2981,2,2,5,3,1,2,3,1,2,1
2982,1,2,4,2,1,2,1,2,2,2
2983,2,2,2,2,1,2,3,4,3,4
2984,2,3,3,2,1,2,2,4,3,3
2985,1,1,3,1,1,2,3,2,3,3
2986,2,3,4,2,1,2,2,2,2,2
2987,2,3,4,3,1,1,3,2,2,2
2988,1,2,5,4,1,2,4,1,2,2
2989,2,2,4,3,2,1,3,2,2,2
2990,2,2,4,3,1,1,3,3,2,2
2991,2,3,3,1,2,1,2,2,2,2
2992,2,2,3,1,1,1,2,1,2,2
2993,2,2,3,1,1,2,2,2,2,2
2994,1,1,4,3,1,1,3,2,2,2
2995,2,3,5,3,1,2,2,2,2,2
2996,2,3,4,3,1,2,1,3,2,2
2997,2,3,4,2,1,1,1,2,2,2
2998,2,3,2,2,1,2,3,4,3,4
2999,2,2,4,3,1,2,3,2,2,2
3000,2,1,6,4,1,1,2,2,2,1
3001,2,4,3,2,1,1,1,3,3,2
3002,1,2,2,2,1,2,3,4,3,4
3003,1,4,4,3,1,2,4,2,2,2
3004,1,1,3,2,1,2,3,3,3,3
3005,1,2,4,4,2,2,2,4,3,3
3006,1,2,4,3,1,1,2,4,3,3
3007,1,2,3,2,1,2,1,3,3,3
3008,2,2,5,4,1,2,1,3,2,2
3009,1,3,5,4,1,2,2,3,2,2
3010,2,2,3,2,1,2,2,4,3,3
3011,1,2,3,2,1,2,3,3,3,3
3012,2,3,4,3,1,1,3,3,3,3
3013,2,3,2,1,1,1,1,4,3,3
3014,1,3,4,3,1,1,4,3,3,2
3015,1,4,5,3,2,2,1,2,2,1
3016,1,2,5,4,1,2,4,3,2,2
3017,1,2,3,2,1,2,3,3,3,3
3018,2,2,4,2,1,2,2,1,2,2
3019,1,2,3,2,1,1,3,3,3,3
3020,1,3,3,3,1,2,4,3,3,3
3021,1,1,4,2,1,2,3,1,2,2
3022,2,2,4,3,1,2,3,3,3,3
3023,1,2,4,3,1,2,3,3,3,3
3024,2,3,4,3,1,2,3,2,2,2
3025,2,1,6,4,1,2,1,2,1,1
3026,2,3,5,3,1,2,1,2,2,1
3027,2,2,5,3,1,2,1,2,2,2
3028,2,4,4,3,1,2,2,3,2,3
3029,2,2,4,2,2,2,2,2,2,2
3030,1,1,3,2,1,1,1,4,3,3
3031,1,3,4,3,1,2,4,1,2,2
3032,2,3,5,4,1,2,3,2,2,2
3033,2,3,3,2,1,1,3,2,2,2
3034,1,1,3,2,2,1,1,3,3,3
3035,2,2,2,2,1,2,3,4,4,4
3036,1,2,3,3,1,2,4,4,3,4
3037,2,1,2,1,1,1,3,3,3,3
3038,2,3,3,3,1,2,3,4,3,3
3039,1,4,4,3,1,1,3,3,2,2
3040,2,2,4,4,1,2,3,3,3,3
3041,2,3,2,1,1,1,3,3,3,3
3042,1,3,4,2,1,1,1,2,2,2
3043,2,1,4,2,1,2,3,1,2,2
3044,2,3,4,3,1,2,2,3,2,3
3045,2,2,5,4,1,2,4,1,2,1
3046,2,1,4,3,1,2,2,4,3,3
3047,2,2,2,1,1,2,3,3,3,4
3048,2,4,4,3,1,1,3,3,2,2
3049,2,4,3,2,1,1,2,3,3,3
3050,2,4,3,2,1,2,2,3,3,3
3051,1,1,4,2,1,1,4,1,2,2
3052,2,2,3,3,1,2,3,4,3,3
3053,2,3,3,2,1,2,3,2,3,2
3054,1,3,2,2,1,2,4,4,4,4
3055,1,1,3,2,1,1,3,2,2,3
3056,1,3,5,4,1,2,2,3,2,2
3057,2,3,4,2,1,1,2,2,2,2
3058,2,4,5,4,1,2,4,2,2,2
3059,1,3,4,3,1,2,2,3,2,2
3060,2,1,4,2,1,1,1,3,2,2
3061,1,3,5,4,1,2,1,4,2,2
3062,1,3,3,1,1,1,2,1,2,2
3063,2,2,4,2,2,2,2,2,2,2
3064,2,4,4,3,1,2,3,2,2,2
3065,2,3,4,2,1,2,2,1,2,2
